state,district,crop,year,season,area_hectares,production_tonnes,yield_kg_per_hectare,subdivision,year_num,soil_type,compatibility_score,annual_rainfall,monsoon_rainfall,rainfall_deviation_pct,rain_june,rain_july,rain_august,rain_september,normal_annual_rainfall,msp_per_quintal,msp_growth_rate,yield_lag_1,yield_lag_2,yield_lag_3,yield_3yr_avg,yield_trend,yield_volatility,drought_streak,district_crop_avg_yield,risk_level
Maharashtra,THANE,Maize,2010-11,Rabi,100.0,300.0,3000.0,Konkan & Goa,2010,Laterite,0.5,3778.1,3467.4,26.46,680.8,1405.3,850.0,531.3,2987.523076923077,1175.0,39.88095238095237,3000.0,3000.0,3000.0,3000.0,300.00000000000006,0.0,0,2250.0,Low Risk
Maharashtra,THANE,Rice,2010-11,Kharif,136000.0,275300.0,2024.2647058823527,Konkan & Goa,2010,Laterite,0.55,3778.1,3467.4,26.46,680.8,1405.3,850.0,531.3,2987.523076923077,1000.0,11.111111111111116,2230.769230769231,2095.5882352941176,2346.153846153846,2224.1704374057317,-13.568266771591812,125.4130750431071,0,2286.73656328674,High Risk
Maharashtra,THANE,Rice,2010-11,Summer,2600.0,6000.0,2307.692307692308,Konkan & Goa,2010,Laterite,0.55,3778.1,3467.4,26.46,680.8,1405.3,850.0,531.3,2987.523076923077,1000.0,0.0,2024.2647058823527,2230.769230769231,2095.5882352941176,2116.874057315234,-37.55508557938266,104.88491008731746,0,2286.73656328674,Medium Risk
Maharashtra,THANE,Wheat,2010-11,Rabi,100.0,200.0,2000.0,Konkan & Goa,2010,Laterite,0.25,3778.1,3467.4,26.46,680.8,1405.3,850.0,531.3,2987.523076923077,1080.0,8.000000000000007,1000.0,1000.0,1000.0,1000.0,-1.176246674249261e-13,0.0,0,1187.5,Low Risk
Maharashtra,PALGHAR,Groundnut,2011-12,Summer,100.0,100.0,1000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,-42.34234234234234,1000.0,1000.0,1000.0,1055.106100795756,-4.59657251653816e-14,328.7934365138352,0,1063.157894736842,Medium Risk
Maharashtra,RAIGAD,Arhar/Tur,2011-12,Kharif,1300.0,800.0,615.3846153846155,Konkan & Goa,2011,Laterite,0.3,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3000.0,18.811881188118807,461.5384615384615,800.0,545.4545454545454,602.3310023310023,-20.41958041958042,176.25337376785862,0,552.9330521651341,Low Risk
Maharashtra,RAIGAD,Gram,2011-12,Rabi,1800.0,1600.0,888.8888888888888,Konkan & Goa,2011,Laterite,0.25,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,2800.0,12.00000000000001,888.8888888888888,650.0,700.0,746.2962962962962,10.889232886136869,125.99399031980774,0,680.2812254361338,Low Risk
Maharashtra,RAIGAD,Groundnut,2011-12,Kharif,100.0,100.0,1000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,10.344827586206895,1500.0,1000.0,1500.0,1333.3333333333333,-100.00000000000021,288.6751345948128,0,1306.8489775806847,High Risk
Maharashtra,RAIGAD,Groundnut,2011-12,Summer,200.0,400.0,2000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,0.0,1000.0,1500.0,1000.0,1166.6666666666667,-4.59657251653816e-14,288.6751345948128,0,1306.8489775806847,Low Risk
Maharashtra,RAIGAD,Maize,2011-12,Rabi,200.0,600.0,3000.0,Konkan & Goa,2011,Laterite,0.5,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1280.0,60.00000000000001,3000.0,2500.0,2000.0,2500.0,-1.638819710883112e-13,500.00000000000006,0,2500.0,Low Risk
Maharashtra,RAIGAD,Rice,2011-12,Kharif,123800.0,298600.0,2411.954765751212,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,8.000000000000007,2687.5,2365.971107544141,2796.875,2616.782035848047,-39.465507841411515,223.98730761753075,0,2577.427717935737,Medium Risk
Maharashtra,RAIGAD,Rice,2011-12,Summer,3000.0,7600.0,2533.333333333333,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,0.0,2411.954765751212,2687.5,2365.971107544141,2488.475291098451,-30.965901688467547,173.88717684330632,0,2577.427717935737,Medium Risk
Maharashtra,RATNAGIRI,Arhar/Tur,2011-12,Kharif,700.0,400.0,571.4285714285714,Konkan & Goa,2011,Laterite,0.3,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3000.0,18.811881188118807,428.5714285714285,833.3333333333334,500.0,587.3015873015873,-34.28571428571436,216.0421839494636,0,566.2280701754386,Medium Risk
Maharashtra,RATNAGIRI,Groundnut,2011-12,Kharif,100.0,100.0,1000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,10.344827586206895,2000.0,1000.0,2000.0,1666.6666666666667,-1.638819710883112e-13,577.3502691896258,0,1276.2108262108263,High Risk
Maharashtra,RATNAGIRI,Groundnut,2011-12,Summer,100.0,200.0,2000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,0.0,1000.0,2000.0,1000.0,1333.3333333333333,-1.5819346580209307e-14,577.3502691896258,0,1276.2108262108263,Low Risk
Maharashtra,RATNAGIRI,Maize,2011-12,Rabi,100.0,300.0,3000.0,Konkan & Goa,2011,Laterite,0.5,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1280.0,8.936170212765958,3000.0,3000.0,3000.0,3000.0,199.99999999999972,0.0,0,2300.7246376811595,Low Risk
Maharashtra,RATNAGIRI,Rice,2011-12,Kharif,77400.0,226100.0,2921.188630490956,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,8.000000000000007,3000.0,2860.25641025641,3000.0,2953.4188034188032,23.800544001061315,80.68099915598374,0,2681.005004024677,Medium Risk
Maharashtra,RATNAGIRI,Rice,2011-12,Summer,100.0,300.0,3000.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,0.0,2921.188630490956,3000.0,2860.25641025641,2927.148346915789,59.78753204903184,70.06216085380294,0,2681.005004024677,Low Risk
Maharashtra,SINDHUDURG,Groundnut,2011-12,Kharif,2000.0,1900.0,950.0,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,10.344827586206895,1914.2857142857144,1000.0,1764.7058823529412,1559.6638655462186,5.71428571428576,490.4194769061076,0,1412.7029140524974,High Risk
Maharashtra,SINDHUDURG,Groundnut,2011-12,Summer,2900.0,5900.0,2034.482758620689,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3200.0,0.0,950.0,1914.2857142857144,1000.0,1288.095238095238,4.957983193277002,542.872806791555,0,1412.7029140524974,Low Risk
Maharashtra,SINDHUDURG,Rice,2011-12,Kharif,74200.0,202500.0,2729.1105121293804,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,8.000000000000007,2444.444444444445,2665.764546684709,2153.846153846154,2421.3517149917693,111.97485771416342,256.7392954862635,0,2380.6688571721975,Low Risk
Maharashtra,SINDHUDURG,Rice,2011-12,Summer,3800.0,8600.0,2263.157894736842,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,0.0,2729.1105121293804,2444.444444444445,2665.764546684709,2613.106501086178,48.87656955540995,149.46017813281904,0,2380.6688571721975,Medium Risk
Maharashtra,THANE,Arhar/Tur,2011-12,Kharif,3400.0,2100.0,617.6470588235294,Konkan & Goa,2011,Laterite,0.3,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,3000.0,18.811881188118807,470.5882352941176,828.5714285714287,562.5,620.5532212885154,-23.025210084033734,185.9183262718745,0,549.3621771281005,Low Risk
Maharashtra,THANE,Gram,2011-12,Rabi,4200.0,3700.0,880.952380952381,Konkan & Goa,2011,Laterite,0.25,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,2800.0,12.00000000000001,860.4651162790698,659.090909090909,697.6744186046512,739.07681465821,11.17284587222181,106.88082910137324,0,717.2989699660635,Low Risk
Maharashtra,THANE,Maize,2011-12,Rabi,100.0,300.0,3000.0,Konkan & Goa,2011,Laterite,0.5,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1280.0,8.936170212765958,3000.0,3000.0,3000.0,3000.0,199.99999999999972,0.0,0,2250.0,Low Risk
Maharashtra,THANE,Rice,2011-12,Kharif,137500.0,337200.0,2452.3636363636365,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,8.000000000000007,2307.692307692308,2024.2647058823527,2230.769230769231,2187.5754147812972,-14.824660633484514,146.56766584630935,0,2286.73656328674,Medium Risk
Maharashtra,THANE,Rice,2011-12,Summer,2900.0,6800.0,2344.8275862068963,Konkan & Goa,2011,Laterite,0.55,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1080.0,0.0,2452.3636363636365,2307.692307692308,2024.2647058823527,2261.440216646099,79.0473879062112,217.76504658556965,0,2286.73656328674,Medium Risk
Maharashtra,THANE,Wheat,2011-12,Rabi,100.0,100.0,1000.0,Konkan & Goa,2011,Laterite,0.25,3825.2,3697.3,28.04,857.0,1384.1,987.9,468.3,2987.523076923077,1100.0,1.85185185185186,2000.0,1000.0,1000.0,1333.3333333333333,199.99999999999986,577.3502691896258,0,1187.5,High Risk
Maharashtra,RAIGAD,Groundnut,2012-13,Kharif,100.0,100.0,1000.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,15.625,2000.0,1000.0,1500.0,1500.0,99.99999999999977,499.99999999999994,0,1306.8489775806847,High Risk
Maharashtra,RAIGAD,Groundnut,2012-13,Summer,200.0,300.0,1500.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,0.0,1000.0,2000.0,1000.0,1333.3333333333333,49.999999999999886,577.3502691896257,0,1306.8489775806847,Low Risk
Maharashtra,RAIGAD,Rice,2012-13,Kharif,124100.0,323000.0,2602.739726027397,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,15.740740740740744,2533.333333333333,2411.954765751212,2687.5,2544.2626996948484,-48.10996751262677,138.09736534815815,0,2577.427717935737,Medium Risk
Maharashtra,RAIGAD,Rice,2012-13,Summer,3800.0,10300.0,2710.5263157894738,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,0.0,2602.739726027397,2533.333333333333,2411.954765751212,2516.0092750373137,31.937057029984526,96.56509469667988,0,2577.427717935737,Medium Risk
Maharashtra,RATNAGIRI,Groundnut,2012-13,Kharif,100.0,100.0,1000.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,15.625,2000.0,1000.0,2000.0,1666.6666666666667,-1.638819710883112e-13,577.3502691896258,0,1276.2108262108263,High Risk
Maharashtra,RATNAGIRI,Rice,2012-13,Kharif,73800.0,214800.0,2910.569105691057,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,15.740740740740744,3000.0,2921.188630490956,3000.0,2973.7295434969856,6.093222023454572,45.50176540124496,0,2681.005004024677,Medium Risk
Maharashtra,RATNAGIRI,Rice,2012-13,Summer,100.0,200.0,2000.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,0.0,2910.569105691057,3000.0,2921.188630490956,2943.9192453940045,10.062539086929105,48.85674830181595,0,2681.005004024677,High Risk
Maharashtra,SINDHUDURG,Groundnut,2012-13,Kharif,2000.0,2400.0,1200.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,15.625,2034.482758620689,950.0,1914.2857142857144,1632.9228243021346,48.95537525354931,594.4741544687356,0,1412.7029140524974,High Risk
Maharashtra,SINDHUDURG,Groundnut,2012-13,Summer,2100.0,4100.0,1952.3809523809523,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,0.0,1200.0,2034.482758620689,950.0,1394.8275862068965,52.019704433497445,567.8856000083015,0,1412.7029140524974,Low Risk
Maharashtra,SINDHUDURG,Rice,2012-13,Kharif,74200.0,207000.0,2789.757412398922,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,15.740740740740744,2263.157894736842,2729.1105121293804,2444.444444444445,2478.9042837702223,28.196944722604833,234.8799072047413,0,2380.6688571721975,Low Risk
Maharashtra,SINDHUDURG,Rice,2012-13,Summer,2600.0,6200.0,2384.6153846153848,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,0.0,2789.757412398922,2263.157894736842,2729.1105121293804,2594.008606421715,6.6699181720819585,288.12524480660517,0,2380.6688571721975,Medium Risk
Maharashtra,THANE,Gram,2012-13,Rabi,2500.0,1700.0,680.0,Konkan & Goa,2012,Laterite,0.25,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3175.0,13.392857142857139,880.952380952381,860.4651162790698,659.090909090909,800.16946877412,31.493936201820453,122.60628860366688,0,717.2989699660635,Medium Risk
Maharashtra,THANE,Groundnut,2012-13,Summer,100.0,200.0,2000.0,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,3700.0,27.586206896551737,2000.0,1000.0,1000.0,1333.3333333333333,133.3333333333332,577.3502691896258,0,1294.2857142857142,Low Risk
Maharashtra,THANE,Rice,2012-13,Kharif,137500.0,356800.0,2594.909090909091,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,15.740740740740744,2344.8275862068963,2452.3636363636365,2307.692307692308,2368.2945100876136,65.62156413566112,75.13634754365083,0,2286.73656328674,Low Risk
Maharashtra,THANE,Rice,2012-13,Summer,2100.0,6100.0,2904.7619047619046,Konkan & Goa,2012,Laterite,0.55,3018.4,2839.3,1.03,633.0,928.5,762.5,515.3,2987.523076923077,1250.0,0.0,2594.909090909091,2344.8275862068963,2452.3636363636365,2464.0334378265416,117.84240485680614,125.44850715798644,0,2286.73656328674,Low Risk
Maharashtra,RAIGAD,Arhar/Tur,2013-14,Kharif,600.0,300.0,500.0,Konkan & Goa,2013,Laterite,0.3,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,4300.0,43.333333333333336,615.3846153846155,461.5384615384615,800.0,625.6410256410256,-30.76923076923078,169.46370914726467,0,552.9330521651341,Medium Risk
Maharashtra,RAIGAD,Rice,2013-14,Kharif,124100.0,355100.0,2861.4020950846093,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,4.800000000000004,2710.5263157894738,2602.739726027397,2533.333333333333,2615.533125050068,23.68375918551265,89.286569829065,0,2577.427717935737,Low Risk
Maharashtra,RAIGAD,Rice,2013-14,Summer,3800.0,10800.0,2842.1052631578946,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,0.0,2861.4020950846093,2710.5263157894738,2602.739726027397,2724.88937896716,107.6087641122934,129.92797419900612,0,2577.427717935737,Low Risk
Maharashtra,RATNAGIRI,Arhar/Tur,2013-14,Kharif,100.0,100.0,1000.0,Konkan & Goa,2013,Laterite,0.3,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,4300.0,43.333333333333336,571.4285714285714,428.5714285714285,833.3333333333334,611.1111111111111,-59.523809523809604,205.2780501012313,0,566.2280701754386,Low Risk
Maharashtra,RATNAGIRI,Rice,2013-14,Kharif,72100.0,213200.0,2957.004160887656,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,4.800000000000004,2000.0,2910.569105691057,3000.0,2636.8563685636855,-201.06195247999025,553.3434709557151,0,2681.005004024677,Low Risk
Maharashtra,SINDHUDURG,Groundnut,2013-14,Kharif,2000.0,3100.0,1550.0,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,4000.0,8.108108108108114,1952.3809523809523,1200.0,2034.482758620689,1728.9545703338806,32.619047619047436,459.9237760268335,0,1412.7029140524974,Medium Risk
Maharashtra,SINDHUDURG,Groundnut,2013-14,Summer,2100.0,4500.0,2142.8571428571427,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,4000.0,0.0,1550.0,1952.3809523809523,1200.0,1567.4603174603174,111.78981937602614,376.49425147109173,0,1412.7029140524974,Low Risk
Maharashtra,SINDHUDURG,Rice,2013-14,Summer,2600.0,5600.0,2153.846153846154,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,4.800000000000004,2384.6153846153848,2789.757412398922,2263.157894736842,2479.1768972503833,-5.901121938858001,275.7411335915405,0,2380.6688571721975,Medium Risk
Maharashtra,SINDHUDURG,Sugarcane,2013-14,Whole Year,1100.0,96700.0,87909.09090909091,Konkan & Goa,2013,Laterite,0.4,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,2100.0,44.827586206896555,69000.0,69179.80769230769,69583.69408369408,69270.8364404673,-375.2054646537162,7505.768745783026,0,75094.81623416049,Low Risk
Maharashtra,THANE,Arhar/Tur,2013-14,Kharif,2800.0,1500.0,535.7142857142857,Konkan & Goa,2013,Laterite,0.3,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,4300.0,43.333333333333336,617.6470588235294,470.5882352941176,828.5714285714287,638.935574229692,-37.38590263691689,179.93857933585002,0,549.3621771281005,Medium Risk
Maharashtra,THANE,Rice,2013-14,Kharif,137500.0,328000.0,2385.454545454545,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,4.800000000000004,2904.7619047619046,2594.909090909091,2344.8275862068963,2614.8328606259643,133.66846486846447,280.4983560089351,0,2286.73656328674,Medium Risk
Maharashtra,THANE,Rice,2013-14,Summer,2100.0,6000.0,2857.1428571428573,Konkan & Goa,2013,Laterite,0.55,3523.9,3345.1,17.95,1028.3,1478.5,497.6,340.7,2987.523076923077,1310.0,0.0,2385.454545454545,2904.7619047619046,2594.909090909091,2628.37518037518,42.611613673682434,261.26618173007336,0,2286.73656328674,Low Risk
Maharashtra,PALGHAR,Arhar/Tur,2014-15,Kharif,2300.0,900.0,391.304347826087,Konkan & Goa,2014,Laterite,0.3,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4625.0,-20.25862068965517,589.0317520577719,590.8070298878881,585.78856152513,616.1747539253728,4.725305886618561,140.19865356281127,0,498.9615022658501,High Risk
Maharashtra,PALGHAR,Gram,2014-15,Rabi,1200.0,900.0,750.0,Konkan & Goa,2014,Laterite,0.25,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,3600.0,-26.15384615384615,672.7272727272727,666.6666666666666,658.3747927031509,660.6089468505996,13.692655611635525,90.34183777824515,0,814.4927472475907,Medium Risk
Maharashtra,PALGHAR,Groundnut,2014-15,Kharif,200.0,200.0,1000.0,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4500.0,40.625,1000.0,1000.0,1000.0,1000.0,-4.59657251653816e-14,328.7934365138352,0,1063.157894736842,Medium Risk
Maharashtra,PALGHAR,Rice,2014-15,Kharif,74800.0,188300.0,2517.379679144385,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1360.0,-12.25806451612903,1507.8125,1511.228533685601,1508.3220108695652,1505.138571739438,10.1274233896184,253.72090990244016,0,2381.5185930956413,Medium Risk
Maharashtra,RAIGAD,Arhar/Tur,2014-15,Kharif,1200.0,500.0,416.6666666666667,Konkan & Goa,2014,Laterite,0.3,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4625.0,7.558139534883712,500.0,615.3846153846155,461.5384615384615,525.6410256410256,-27.552447552447582,80.06407690254356,0,552.9330521651341,High Risk
Maharashtra,RAIGAD,Rice,2014-15,Kharif,116200.0,320700.0,2759.896729776248,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1360.0,3.8167938931297662,2842.1052631578946,2861.4020950846093,2710.5263157894738,2804.677891343992,87.62062287063364,82.10652419358433,0,2577.427717935737,Medium Risk
Maharashtra,RATNAGIRI,Arhar/Tur,2014-15,Kharif,600.0,200.0,333.3333333333333,Konkan & Goa,2014,Laterite,0.3,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4625.0,7.558139534883712,1000.0,571.4285714285714,428.5714285714285,666.6666666666666,73.80952380952375,297.38085706659047,0,566.2280701754386,High Risk
Maharashtra,SINDHUDURG,Groundnut,2014-15,Kharif,1200.0,1000.0,833.3333333333334,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4500.0,12.5,2142.8571428571427,1550.0,1952.3809523809523,1881.7460317460316,56.67487684729055,302.67452315814194,0,1412.7029140524974,High Risk
Maharashtra,SINDHUDURG,Groundnut,2014-15,Summer,2100.0,4000.0,1904.7619047619048,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4500.0,0.0,833.3333333333334,2142.8571428571427,1550.0,1508.7301587301583,-54.28571428571441,655.7366481875672,0,1412.7029140524974,Low Risk
Maharashtra,SINDHUDURG,Maize,2014-15,Rabi,100.0,200.0,2000.0,Konkan & Goa,2014,Laterite,0.5,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1250.0,6.382978723404253,3000.0,3000.0,3000.0,3000.0,199.99999999999972,0.0,0,1866.6666666666667,Medium Risk
Maharashtra,SINDHUDURG,Rice,2014-15,Summer,2600.0,5400.0,2076.923076923077,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1360.0,3.8167938931297662,2153.846153846154,2384.6153846153848,2789.757412398922,2442.73965028682,-102.90712266879129,321.915524452338,0,2380.6688571721975,High Risk
Maharashtra,THANE,Arhar/Tur,2014-15,Kharif,400.0,200.0,500.0,Konkan & Goa,2014,Laterite,0.3,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,4625.0,7.558139534883712,535.7142857142857,617.6470588235294,470.5882352941176,541.3165266106442,-26.449579831932862,73.68930194919271,0,549.3621771281005,Medium Risk
Maharashtra,THANE,Gram,2014-15,Rabi,3400.0,2900.0,852.9411764705882,Konkan & Goa,2014,Laterite,0.25,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,3600.0,13.38582677165354,680.0,880.952380952381,860.4651162790698,807.139165743817,18.65126346521694,110.58122626817807,0,717.2989699660635,Low Risk
Maharashtra,THANE,Rice,2014-15,Kharif,55200.0,132900.0,2407.608695652174,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1360.0,3.8167938931297662,2857.1428571428573,2385.454545454545,2904.7619047619046,2715.786435786436,81.51759964173748,287.0649086038181,0,2286.73656328674,Medium Risk
Maharashtra,THANE,Rice,2014-15,Summer,2800.0,7500.0,2678.5714285714284,Konkan & Goa,2014,Laterite,0.55,2757.7,2608.9,-7.69,238.2,1293.2,658.0,419.5,2987.523076923077,1360.0,0.0,2407.608695652174,2857.1428571428573,2385.454545454545,2550.0686994165258,-42.221983813288404,266.16462077114676,0,2286.73656328674,Low Risk
Maharashtra,PALGHAR,Arhar/Tur,2015-16,Kharif,2500.0,900.0,360.0,Konkan & Goa,2015,Laterite,0.3,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,5050.0,9.189189189189184,391.304347826087,590.8070298878881,585.78856152513,391.304347826087,4.725305886618561,140.19865356281127,1,498.9615022658501,High Risk
Maharashtra,PALGHAR,Gram,2015-16,Rabi,1800.0,1200.0,666.6666666666666,Konkan & Goa,2015,Laterite,0.25,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,3800.0,5.555555555555558,750.0,666.6666666666666,658.3747927031509,750.0,13.692655611635525,90.34183777824515,2,814.4927472475907,High Risk
Maharashtra,PALGHAR,Groundnut,2015-16,Kharif,100.0,100.0,1000.0,Konkan & Goa,2015,Laterite,0.55,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,4500.0,0.0,1000.0,1000.0,1000.0,1000.0,-4.59657251653816e-14,0.0,3,1063.157894736842,Medium Risk
Maharashtra,PALGHAR,Rice,2015-16,Kharif,77100.0,177300.0,2299.610894941634,Konkan & Goa,2015,Laterite,0.55,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,1410.0,3.6764705882353033,2517.379679144385,1511.228533685601,1508.3220108695652,2517.379679144385,10.1274233896184,253.72090990244016,4,2381.5185930956413,Medium Risk
Maharashtra,PALGHAR,Rice,2015-16,Summer,1400.0,4000.0,2857.1428571428573,Konkan & Goa,2015,Laterite,0.55,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,1410.0,0.0,2299.610894941634,2517.379679144385,1508.3220108695652,2408.4952870430097,10.1274233896184,153.98578404051548,5,2381.5185930956413,Low Risk
Maharashtra,PALGHAR,Wheat,2015-16,Rabi,42.0,40.0,952.3809523809524,Konkan & Goa,2015,Laterite,0.25,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,1450.0,-16.42651296829971,1333.0553324350935,1328.804347826087,1328.1189880723355,1324.3162064205208,15.426481404391106,175.92066079841823,6,1017.4603174603175,Medium Risk
Maharashtra,RAIGAD,Arhar/Tur,2015-16,Kharif,1600.0,600.0,375.0,Konkan & Goa,2015,Laterite,0.3,2081.8,1908.7,-30.32,764.0,526.5,377.3,240.9,2987.523076923077,5050.0,9.189189189189184,416.6666666666667,500.0,615.3846153846155,510.68376068376074,-72.82051282051292,99.78884127209928,7,552.9330521651341,High Risk
